edge_id,way_id,name,lat,lon,start_node,end_node
615426395#5,615426395,Đường Cầu Giấy,21.0360961,105.7910713,cluster_1696156980_1696156982_444250174_6638366121_#2more,cluster_10261948246_1498129083
615426395#6,615426395,Đường Cầu Giấy,21.0362323,105.7906375,cluster_10261948246_1498129083,1696973611
615426398#1,615426398,Phố Trần Đăng Ninh,21.0353583,105.793599,cluster_10260860245_10261948255_10261948259_10261948262_#9more,10261948258
615426398#2,615426398,Phố Trần Đăng Ninh,21.0356673,105.7937153,10261948258,1498129079
615426398#3,615426398,Phố Trần Đăng Ninh,21.0362045,105.7939121,1498129079,cluster_10304262513_1691398128
615426402#1,615426402,Đường Cầu Giấy,21.0350999,105.7935816,cluster_10260860245_10261948255_10261948259_10261948262_#9more,10261948268
615426402#2,615426402,Đường Cầu Giấy,21.0350296,105.7937695,10261948268,cluster_10260860226_5710653483
615426402#3,615426402,Đường Cầu Giấy,21.0348792,105.794217,cluster_10260860226_5710653483,cluster_10260860227_1696156925
615426402#4,615426402,Đường Cầu Giấy,21.0346073,105.7950612,cluster_10260860227_1696156925,cluster_10260860228_5718910547
675318592#2,675318592,Đường B2 Làng Quốc Tế Thăng Long,21.0405393,105.7913671,1695498243,1695498256
684081826#0,684081826,Ngõ 59 Phố Quan Hoa,21.0324963,105.8027366,6408482841,7484367142
684081826#1,684081826,Ngõ 59 Phố Quan Hoa,21.0326848,105.8024158,7484367142,7484367128
684081826#2,684081826,Ngõ 59 Phố Quan Hoa,21.0328416,105.8021486,7484367128,1691398058
686200074#1,686200074,Đường Nguyễn Khánh Toàn,21.0390461,105.7973274,cluster_10304029961_10304029964_10304029965_4206777017_#1more,cluster_10304135381_1729986397_4206777018_5707249870
687669333,687669333,Phố Thành Thái,21.0302572,105.7885576,5719258319,5719258314
701844725#0,701844725,Đường Cầu Giấy,21.0347834,105.7950535,cluster_10261948323_324286262,cluster_10261948322_8334886357
701844725#1,701844725,Đường Cầu Giấy,21.0349579,105.7945311,cluster_10261948322_8334886357,cluster_11378800924_13042471909
701844725#2,701844725,Đường Cầu Giấy,21.0351859,105.7938502,cluster_11378800924_13042471909,cluster_10260860245_10261948255_10261948259_10261948262_#9more
703978561,703978561,Đường Võ Chí Công,21.0466991,105.8054437,4789919601,4843388370
704890519#2,704890519,Ngõ 19 Duy Tân,21.0308285,105.7817399,13088553214,cluster_13564414736_6620503416
704890519#5,704890519,Ngõ 19 Duy Tân,21.0302031,105.7816359,11518387978,4084743290
704933930#0,704933930,Đường Bưởi,21.0311391,105.8030986,2175098738,2195289163
704933930#1,704933930,Đường Bưởi,21.0313407,105.8032478,2195289163,2195289138
704933930#2,704933930,Đường Bưởi,21.031639,105.8034653,2195289138,cluster_10304025856_1713822212
704933930#3,704933930,Đường Bưởi,21.0325032,105.8040673,cluster_10304025856_1713822212,cluster_10304025858_1718999134
704933930#4,704933930,Đường Bưởi,21.0335412,105.8047532,cluster_10304025858_1718999134,419038838
704938980#1,704938980,Đường Cầu Giấy,21.03442,105.7956613,cluster_10260860228_5718910547,cluster_10260860229_1696156933
704938980#11,704938980,Đường Cầu Giấy,21.0331042,105.7981081,5718908118,cluster_10260860233_2055681289
704938980#12,704938980,Đường Cầu Giấy,21.0326135,105.7986066,cluster_10260860233_2055681289,12853524033
704938980#13,704938980,Đường Cầu Giấy,21.0323892,105.7988438,12853524033,cluster_10260860234_1696157002
704938980#14,704938980,Đường Cầu Giấy,21.0320923,105.7991576,cluster_10260860234_1696157002,6620725510
704938980#15,704938980,Đường Cầu Giấy,21.0319045,105.7993561,6620725510,cluster_10260860235_5719328760
704938980#2,704938980,Đường Cầu Giấy,21.0343274,105.7959606,cluster_10260860229_1696156933,cluster_10260860230_5718908082
704938980#3,704938980,Đường Cầu Giấy,21.0342771,105.796129,cluster_10260860230_5718908082,12853524031
704938980#4,704938980,Đường Cầu Giấy,21.0339462,105.7970513,12853524031,cluster_10260860231_6406290975
704938980#8,704938980,Đường Cầu Giấy,21.0336055,105.7975976,cluster_10260860231_6406290975,11104640462
704938980#9,704938980,Đường Cầu Giấy,21.0334891,105.7977201,11104640462,5718908118
705241731#0,705241731,Đường Phạm Hùng,21.0330338,105.7802685,8129888986,cluster_10230902569_1735316881
705241731#1,705241731,Đường Phạm Hùng,21.0338894,105.7804287,cluster_10230902569_1735316881,cluster_4084743298_6606797243
709804807#1,709804807,Phố Trần Thái Tông,21.0362286,105.7894028,cluster_1221130550_1498129089_1696156927_1696156950_#2more,5710318139
709804808#0,709804808,Phố Trần Thái Tông,21.0346503,105.7892221,cluster_1691398073_1881896646,cluster_10232835418_5710551804
709804808#1,709804808,Phố Trần Thái Tông,21.0353731,105.7894134,cluster_10232835418_5710551804,cluster_10232835419_5710551792
709804809#0,709804809,Phố Trần Thái Tông,21.0360671,105.789358,5710318139,cluster_11651397203_11651397204
709804809#1,709804809,Phố Trần Thái Tông,21.0356757,105.7892703,cluster_11651397203_11651397204,cluster_10269216344_11651397211
709804809#2,709804809,Phố Trần Thái Tông,21.0352997,105.7891832,cluster_10269216344_11651397211,cluster_11662050274_11662050275
709804809#3,709804809,Phố Trần Thái Tông,21.0350079,105.7891109,cluster_11662050274_11662050275,cluster_10232835350_10836332826
709804809#4,709804809,Phố Trần Thái Tông,21.0346331,105.7890185,cluster_10232835350_10836332826,cluster_1691398073_1881896646
709804810,709804810,Phố Trần Thái Tông,21.0360832,105.7896283,cluster_10232835419_5710551792,6624973481
709816348#0,709816348,Phố Trần Thái Tông,21.0304696,105.7879975,5719258317,cluster_1221049343_1221053113_5719259322_5719259323_#6more
771257039#1,771257039,Đường Nguyễn Văn Huyên,21.0387267,105.797592,cluster_10304029961_10304029964_10304029965_4206777017_#1more,4206777029
771257039#2,771257039,Đường Nguyễn Văn Huyên,21.0385003,105.7975984,4206777029,10304029982
771257039#3,771257039,Đường Nguyễn Văn Huyên,21.0382094,105.7976091,10304029982,5707359359
771257039#4,771257039,Đường Nguyễn Văn Huyên,21.0378225,105.7976243,5707359359,4206777075
776692700#0,776692700,Ngõ 199 Trần Quốc Hoàn,21.0406747,105.7840219,7561352284,11612987684
776692700#1,776692700,Ngõ 199 Trần Quốc Hoàn,21.0407946,105.7840254,11612987684,cluster_11612987678_5703645221
776692700#3,776692700,Ngõ 199 Trần Quốc Hoàn,21.0408919,105.7840282,cluster_11612987678_5703645221,5703641519
776692700#4,776692700,Ngõ 199 Trần Quốc Hoàn,21.0409801,105.7840311,5703641519,10806599643
776703516,776703516,Phố Trần Thái Tông,21.0362169,105.7897182,6624973481,cluster_1221130550_1498129089_1696156927_1696156950_#2more
776703518#1,776703518,Đường Cầu Giấy,21.0357557,105.7916344,cluster_1696156980_1696156982_444250174_6638366121_#2more,cluster_10260853665_5710551773
776703518#2,776703518,Đường Cầu Giấy,21.0356505,105.7919499,cluster_10260853665_5710551773,cluster_11397931841_11397931842
776703518#3,776703518,Đường Cầu Giấy,21.0354691,105.7924955,cluster_11397931841_11397931842,cluster_10260853667_5710551785
776703518#4,776703518,Đường Cầu Giấy,21.0352804,105.7930522,cluster_10260853667_5710551785,cluster_10260860245_10261948255_10261948259_10261948262_#9more
788967973#0,788967973,Đường Xuân Thủy,21.0365331,105.7885164,cluster_10261948237_5707159939,cluster_10261948236_5710318131
788967973#1,788967973,Đường Xuân Thủy,21.0365539,105.7880924,cluster_10261948236_5710318131,cluster_11652151253_11655957722_12951102612
788967973#11,788967973,Đường Xuân Thủy,21.0366721,105.7851952,cluster_10261948233_5707037510,cluster_1025803427_10261948232
788967973#12,788967973,Đường Xuân Thủy,21.0367097,105.7839896,cluster_1025803427_10261948232,cluster_1025803400_10261948231
788967973#14,788967973,Đường Xuân Thủy,21.0367467,105.7828028,cluster_1025803400_10261948231,cluster_10261948230_2302162882
788967973#15,788967973,Đường Xuân Thủy,21.0367714,105.7818606,cluster_10261948230_2302162882,2302158601
788967973#2,788967973,Đường Xuân Thủy,21.0365684,105.7877936,cluster_11652151253_11655957722_12951102612,cluster_10261948235_1696973602
788967973#3,788967973,Đường Xuân Thủy,21.0365834,105.7874569,cluster_10261948235_1696973602,cluster_10268959238_10268959241
788967973#4,788967973,Đường Xuân Thủy,21.0365993,105.7870638,cluster_10268959238_10268959241,cluster_10699042537_10699042538
810684489#0,810684489,Phố Trần Quốc Hoàn,21.0417404,105.7843391,cluster_10248704931_11556258287,5703641499
810684489#1,810684489,Phố Trần Quốc Hoàn,21.0417432,105.7841736,5703641499,cluster_10280208117_1745050375
817452577#0,817452577,Phố Đào Tấn,21.0335745,105.80638,cluster_10302695281_10302695331_10302695332_1713523329_#2more,cluster_10302695280_6408561035
817452577#1,817452577,Phố Đào Tấn,21.0337213,105.8061687,cluster_10302695280_6408561035,cluster_10302695279_1721658851
817452577#2,817452577,Phố Đào Tấn,21.0339297,105.8058828,cluster_10302695279_1721658851,cluster_10302695278_1721658966
817452577#3,817452577,Phố Đào Tấn,21.0341617,105.8056014,cluster_10302695278_1721658966,420457543
858369194#0,858369194,Đường Phạm Văn Đồng,21.0393895,105.7806304,8672321814,5706920054
858369194#1,858369194,Đường Phạm Văn Đồng,21.0392608,105.7806118,5706920054,10280203826
858369194#2,858369194,Đường Phạm Văn Đồng,21.0386436,105.780554,10280203826,1696156945
883126622#0,883126622,Đường Nguyễn Văn Huyên,21.0435074,105.7974926,8831123400,10304971586
883126622#1,883126622,Đường Nguyễn Văn Huyên,21.0429703,105.797485,10304971586,cluster_10304971563_10304971580_10304971581_10304971588_#2more
883126624#0,883126624,Đường Xuân Tảo,21.0464023,105.797809,cluster_10304971652_10304971656_10304971657_1747231312_#1more,10304971659
886446127#0,886446127,Đường Cầu Giấy,21.0298461,105.8024522,5719519938,10259486689
886446127#1,886446127,Đường Cầu Giấy,21.0299423,105.8022369,10259486689,2195295118
886446131,886446131,Vòng Xoay Bưởi - Vành Đai 2,21.0467046,105.8059953,4843388376,4843388368
897371658#0,897371658,Ngõ 46 Phố Trần Quốc Hoàn,21.0418183,105.7848287,10220846268,10271069986
897371658#1,897371658,Ngõ 46 Phố Trần Quốc Hoàn,21.0420124,105.7848322,10271069986,10271069988
897371658#2,897371658,Ngõ 46 Phố Trần Quốc Hoàn,21.0422118,105.784836,10271069988,10271069984
897371658#3,897371658,Ngõ 46 Phố Trần Quốc Hoàn,21.0423846,105.7848392,10271069984,10271069976
897371658#4,897371658,Ngõ 46 Phố Trần Quốc Hoàn,21.0425481,105.7848429,10271069976,cluster_1748197997_8340558475
951487952#0,951487952,Đường Bưởi,21.0407226,105.8068926,4789919611,4843388415
951487952#3,951487952,Đường Bưởi,21.0415561,105.8065936,4843388415,1682641610
953158818,953158818,Đường Phạm Hùng,21.035657,105.7807446,2302158753,5710089660
954183008#0,954183008,Đường Cầu Giấy,21.0342076,105.796909,92384532,cluster_10261948326_6408246773
954183008#1,954183008,Đường Cầu Giấy,21.0342569,105.7967517,cluster_10261948326_6408246773,cluster_10261948325_6408246772
954183008#2,954183008,Đường Cầu Giấy,21.0343448,105.7964731,cluster_10261948325_6408246772,12853524030
954183008#3,954183008,Đường Cầu Giấy,21.0344479,105.7961366,12853524030,cluster_10261948324_1498129066
954183008#4,954183008,Đường Cầu Giấy,21.0346229,105.7955663,cluster_10261948324_1498129066,cluster_10261948323_324286262
954183010#0,954183010,Đường Hoàng Quốc Việt,21.0463636,105.8053977,4843388383,493079337
954183010#1,954183010,Đường Hoàng Quốc Việt,21.046355,105.8053134,493079337,4789919583
954183010#2,954183010,Đường Hoàng Quốc Việt,21.0463478,105.8050756,4789919583,11171318139
954183010#3,954183010,Đường Hoàng Quốc Việt,21.046346,105.804827,11171318139,cluster_10312567171_11178508211_445255284
954183015#0,954183015,Đường Phạm Văn Đồng,21.0395167,105.7810571,438033682,8001920168
954183015#1,954183015,Đường Phạm Văn Đồng,21.0398528,105.7810735,8001920168,5314737024
954183015#2,954183015,Đường Phạm Văn Đồng,21.0405959,105.7811034,5314737024,5703645223
954183015#3,954183015,Đường Phạm Văn Đồng,21.0410572,105.7811215,5703645223,5703645239
954183015#4,954183015,Đường Phạm Văn Đồng,21.0412363,105.7811291,5703645239,5703645241
954183015#5,954183015,Đường Phạm Văn Đồng,21.0414835,105.781138,5703645241,5703645234
954183015#6,954183015,Đường Phạm Văn Đồng,21.041703,105.781146,5703645234,5703573663
954183036#0,954183036,Đường Hoàng Quốc Việt,21.0460698,105.7989025,cluster_11189743756_5701617895,cluster_10312567154_445255389
954183037#0,954183037,Đường Nguyễn Văn Huyên,21.045777,105.7974915,7863544891,7863544904
954183037#1,954183037,Đường Nguyễn Văn Huyên,21.0449406,105.79748,7863544904,cluster_10304971634_1695498267
954183038#1,954183038,Đường Nguyễn Văn Huyên,21.0419793,105.7974882,cluster_10304971563_10304971580_10304971581_10304971588_#2more,cluster_11634821038_11634821039_1745068357_1745068361
954183038#2,954183038,Đường Nguyễn Văn Huyên,21.0408316,105.7974939,cluster_11634821038_11634821039_1745068357_1745068361,cluster_10304971577_1745068349_1745068363
954542127#0,954542127,Đường Cầu Giấy,21.0296522,105.8019282,cluster_12535836851_2303337172,13278144778
954542127#1,954542127,Đường Cầu Giấy,21.0294934,105.8021143,13278144778,420457653
956690100#0,956690100,Đường Nguyễn Văn Huyên,21.0400283,105.7975412,cluster_10304971577_1745068349_1745068363,11919555392
956690100#1,956690100,Đường Nguyễn Văn Huyên,21.0395934,105.797556,11919555392,438031792
956690101#0,956690101,Đường Nguyễn Văn Huyên,21.0393557,105.7975643,438031792,10304029945
956690101#1,956690101,Đường Nguyễn Văn Huyên,21.0391305,105.7975737,10304029945,cluster_10304029961_10304029964_10304029965_4206777017_#1more
957062225#0,957062225,Đường Nguyễn Văn Huyên,21.0408316,105.797766,cluster_10304971577_1745068349_1745068363,cluster_11634821038_11634821039_1745068357_1745068361
957062225#2,957062225,Đường Nguyễn Văn Huyên,21.0413448,105.7977633,cluster_11634821038_11634821039_1745068357_1745068361,cluster_10304971578_5703803126
957062225#3,957062225,Đường Nguyễn Văn Huyên,21.041788,105.7977614,cluster_10304971578_5703803126,cluster_10304971579_5703803129
957062225#4,957062225,Đường Nguyễn Văn Huyên,21.0424264,105.7977632,cluster_10304971579_5703803129,cluster_10304971563_10304971580_10304971581_10304971588_#2more
957062227#0,957062227,Đường Nguyễn Văn Huyên,21.0395809,105.7977673,421482003,10304971592
957062227#1,957062227,Đường Nguyễn Văn Huyên,21.0400301,105.7977508,10304971592,cluster_10304971577_1745068349_1745068363
958138882#0,958138882,Phố Thành Thái,21.030077,105.7894625,1691398154,10230902710
958138882#1,958138882,Phố Thành Thái,21.0301454,105.7890354,10230902710,5719258319
958138884#0,958138884,Phố Trần Đăng Ninh,21.0397542,105.7910562,2302148181,cluster_10304262617_2302148183
958138884#1,958138884,Phố Trần Đăng Ninh,21.0394319,105.7914731,cluster_10304262617_2302148183,2302149447
958138884#2,958138884,Phố Trần Đăng Ninh,21.0392923,105.7916506,2302149447,10304262657
958138884#3,958138884,Phố Trần Đăng Ninh,21.0392055,105.7917531,10304262657,2302148184
958138888#0,958138888,Đường Nguyễn Phong Sắc,21.0403601,105.7905938,cluster_10238223263_10248832798_10304262652_10304262653_#5more,cluster_10304971513_317129340
958138888#1,958138888,Đường Nguyễn Phong Sắc,21.0405718,105.7905952,cluster_10304971513_317129340,cluster_10304971514_11681012722
958138888#2,958138888,Đường Nguyễn Phong Sắc,21.0407846,105.7905927,cluster_10304971514_11681012722,cluster_10304971515_5703749368
958138888#3,958138888,Đường Nguyễn Phong Sắc,21.041107,105.7905951,cluster_10304971515_5703749368,cluster_10271232269_10272739926_2302146469_2302146475
958138888#4,958138888,Đường Nguyễn Phong Sắc,21.0414004,105.7905647,cluster_10271232269_10272739926_2302146469_2302146475,10280203889
958138888#5,958138888,Đường Nguyễn Phong Sắc,21.0415651,105.7905307,10280203889,cluster_10236726395_10280203882_317129293
958138889#0,958138889,Đường Nguyễn Văn Huyên,21.0429589,105.7977697,cluster_10304971563_10304971580_10304971581_10304971588_#2more,10304971587
958138891#1,958138891,Đường Nguyễn Phong Sắc,21.0413673,105.7903712,cluster_10236726395_10280203882_317129293,cluster_10271232269_10272739926_2302146469_2302146475
958138891#3,958138891,Đường Nguyễn Phong Sắc,21.0410477,105.7903926,cluster_10271232269_10272739926_2302146469_2302146475,cluster_10272739917_10272739923
958138891#4,958138891,Đường Nguyễn Phong Sắc,21.0408491,105.7903945,cluster_10272739917_10272739923,10272739919
958138891#5,958138891,Đường Nguyễn Phong Sắc,21.0405328,105.7903966,10272739919,cluster_10238223263_10248832798_10304262652_10304262653_#5more
962177673,962177673,Phố Đào Tấn,21.0344853,105.805212,cluster_10302695344_10302695347_438025538_438025543,cluster_10302695348_10302695349_1709665066_438025541
964350829,964350829,Đường Hoàng Quốc Việt,21.0463324,105.7976481,cluster_10304971652_10304971656_10304971657_1747231312_#1more,cluster_10304971651_1901855158_437997611
964350830#1,964350830,Đường Nguyễn Văn Huyên,21.0459174,105.7975106,cluster_10304971651_1901855158_437997611,7863544891
965882630#0,965882630,Đường Phạm Văn Đồng,21.0413972,105.7807517,8823600689,442996841
965882630#1,965882630,Đường Phạm Văn Đồng,21.0407287,105.780711,442996841,11563086822
965882630#2,965882630,Đường Phạm Văn Đồng,21.0405418,105.7807,11563086822,11563086821
965882630#3,965882630,Đường Phạm Văn Đồng,21.0403444,105.7806884,11563086821,cluster_11563086816_11563086818
965882631#0,965882631,Đường Phạm Văn Đồng,21.0377502,105.7804674,1696156945,12600087625
965882631#1,965882631,Đường Phạm Văn Đồng,21.0373642,105.7804063,12600087625,1735316887
965882631#2,965882631,Đường Phạm Văn Đồng,21.0370207,105.780318,1735316887,1696156946
967878673,967878673,Đường Nguyễn Khánh Toàn,21.038908,105.7964144,cluster_10304135381_1729986397_4206777018_5707249870,cluster_1498129092_317129278
967878674#0,967878674,Phố Chùa Hà,21.0382807,105.7947221,317129361,10304262525
967878674#1,967878674,Phố Chùa Hà,21.0377885,105.7947337,10304262525,1498139267
967878675#0,967878675,Phố Tô Hiệu,21.042634,105.7962733,cluster_10304971521_10304971561_10304971618_1695498245,cluster_10304971617_5703803132
967878675#1,967878675,Phố Tô Hiệu,21.0417599,105.7948301,cluster_10304971617_5703803132,cluster_10304971560_317129311
967878684,967878684,Đường Nguyễn Khánh Toàn,21.0376907,105.7945946,1498139267,1312645216
973485822,973485822,Đường Cầu Giấy,21.0302184,105.8011974,6443034310,5719519977
